ISBN,name,one_star_count,two_star_count,three_star_count,four_star_count,five_star_count,average_rating
9789750758584,Hayvan Hükümranlığı,17,61,167,412,488,4.13
9789750726668,Ölümsüzlük,376,1460,6859,14816,16691,4.14
9786258327434,Kara Vanessa'm,3742,12566,59819,156808,132202,4.10
9786254075582,Kleopatra,0,0,0,0,0,0.00
9789750722486,Zorba,1532,3225,9220,17490,22499,4.040
9786051855172,Manuel'in Kitabı,35,63,207,367,300,3.86
9786254198281,Küçük Kadınlar,43406,96528,370783,736523,1060626,4.16
9786254198328,Dağ Rüzgarları - Unutturmadıklarımız Serisi,0,0,0,0,0,0.00
9786254077715,Ve Çeliğe Su Verildi,196,358,951,1420,1646,3.87
9786254193392,Malakalı Kadın,0,0,0,0,0,0.00
9786254191718,Pembe Maşlahlı Hanım - Unutturmadıklarımız Serisi,0,0,0,0,0,0.00
9786053140139,İzmarit,73,217,333,265,84,3.070
9789750735769,Okul Sıkıntısı,215,619,1873,2138,1317,3.60
9789750760389,Constance ya da Yalnızlıklar - Avignon Beşlisi 3,10,16,39,72,49,3.72
9789755395715,Çarpışma Partisi,1842,5599,16154,22934,21994,3.84
9789755395814,Bir Düş İçin Ağıt,1383,2436,9878,22574,25585,4.11
9789755399775,Adem ve Havva Her Yerde,0,0,2,8,3,4.08
9789750853470,Soframda Bir Melek,39,93,328,881,1125,4.20
9789755395364,Brooklyn'e Son Çıkış,771,1699,5701,10582,9298,3.92
9789750806261,Yevgeni Onegin-Kazım Taşkent Klasik Yapıtlar,1070,3253,12223,21364,28802,4.10
9789755393698,Gösteri Peygamberi,1546,6534,28054,47522,36864,3.93
9789755397696,İblis,99,198,752,1169,1095,3.89
9786053140825,Cehennem Azabı,811,2301,5135,3975,2315,3.32
9786053143154,Çalılık,1,20,57,78,25,3.59
9789755398228,Geceleri Daireler Çizerek Yürürüz,76,259,869,1138,521,3.62
9786052989005,Bir Garip Diyar,34,82,93,38,28,2.80
9786052997062,Batı Çıkışı,2380,10744,40344,57401,32853,3.75
9786052995556,Kozmosta Görüşürüz,120,499,2528,5102,4405,4.04
9786052995815,Mango Şeklinde Bir Boşluk,340,1124,5561,11953,16214,4.21
9789750737367,Uyuyan Adam,8,22,124,194,132,3.88
9789750736124,Kassel'de Mantık Aramak,34,83,256,338,159,3.58
9789750732645,Son Valsi Bana Sakla,128,487,1439,1366,806,3.53
9786051857169,Konuk Kız,83,306,1202,2044,1501,3.89
9786257650151,Ada,865,2751,7710,10971,10970,3.85
9786258401615,Essex Yılanı,2408,7327,20563,23464,11690,3.53
9786254181610,Cristoforo Colombo'nun Maceraları,0,0,1,0,0,3.00
9786054927593,Kızıla Boyalı Saçlar,28,71,304,475,348,3.85
9786054764716,Sırça Fanus,15484,47954,195338,393397,396376,4.060
9786054927203,Kopyalanmış Adam,297,1105,4742,9242,7043,3.96
9786051419435,Brooklyn,2015,9966,38862,55218,28228,3.73
9786052988053,Müslüman Cenazesi,16,34,84,162,239,4.070
9786052988985,Dereceler,2,7,15,27,11,3.61
9786055340629,Çatıdaki Pencere,54,302,1720,3093,1777,3.90
9789755390499,Ağ,352,1169,4179,5753,4066,3.77
9789755393087,Koleksiyoncu,1228,4246,17537,34140,27335,3.97
9789755398464,Bir Buğday Tanesi,91,316,1555,2508,1697,3.88
9789750751318,Anima Mundi - Dünyanın Ruhu,36,129,336,330,222,3.54
9789750724985,Sessizlik Bir Erdemdir,6,27,49,40,22,3.31
9789750757105,İskenderiye Dörtlüsü 3-Mountolive,23,96,491,1287,1544,4.23
9789750735202,Önceki Günün Adası,674,1964,5127,5064,3031,3.49
9789750758409,Thomas Mann ve Ailesi - Bir Yaşam Öyküsü,4,11,61,174,106,4.030
9789750850882,Abşalom Abşalom,1642,2998,8481,13974,18553,3.98
9789750804724,Kurtar Halkımı Musa,224,597,2230,3824,3376,3.93
9789750845918,Jean-Christophe 3,7,6,36,74,126,4.23
9786254192739,Sil Baştan,0,0,0,0,0,0.00
9786052237908,Üç Kuruşluk Roman,23,85,296,418,300,3.79
9786052496817,Çilek Kız'ın Sarı Çiltli Defteri,0,0,0,0,0,0.00
9786254192838,Doktor Pascal,23,80,319,415,257,3.73
9786254197253,Unutulan Köy,0,0,0,0,0,0.00
9786254199158,Küçük Jak,0,0,0,0,0,0.00
9789944829540,Gazap,0,0,1,1,0,3.50
9786254140136,Araf - Anahtar 3,0,0,0,7,13,4.65
9786254142727,İtiraf,7341,24499,103104,201753,217970,4.080
9786051730257,Bir Zamanlar Arkadaştık,113,256,654,816,545,3.60
9789944827966,Veda Vakti Gelmeden,139,360,1567,2774,3124,4.050
9786051734767,Yurtsuzlar,474,2110,10103,15428,8713,3.81
9789944826525,Muhteşem Kaos,2134,6604,24558,34950,36009,3.92
9786254142932,Uçuş 416,1450,5340,20734,34349,24604,3.87
9789944829960,Hatırlanmayan,1626,5531,19258,27774,15417,3.72
9786051730783,Kaderin İki Kıyısı,137,533,2745,5218,6929,4.17
9786254141003,Toplayıcı,134,409,1420,2259,1310,3.76
9786254141102,Sessiz Yürekler,7,37,203,424,242,3.94
9786254140600,Arkadaş Kalalım - İlişki Durumu: Karmaşık,5929,17592,60745,106735,87503,3.91
9786254142642,İyi Kız Kötü Son,1221,7682,75414,259947,267498,4.28
9786254199974,İskandal,5,11,35,42,58,3.91
9786257370943,Polonya'da Bir Kuş Var,9,56,362,646,493,3.99
9789755704036,Adınla Çağır Beni,13779,28888,84678,166179,237871,4.10
9789755705378,Özgürlük,7100,13933,37074,63103,49759,3.79
9786052651254,Fil,64,275,1274,2482,1717,3.95
9789755709253,Saflık,1671,4532,14005,19496,10137,3.64
9789750758720,Ruhlar Evi,2588,8006,36885,95847,141605,4.28
9789750737336,Anna,193,765,2279,2368,1071,3.50
9789750737442,Sınav,36,56,223,267,195,3.68
9789750717994,Hırsızlar Sokağı,9,73,316,666,397,3.94
9789750735530,Hayat için Teşekkürler,14,44,123,220,147,3.81
9789750758072,Sinekkuşu,249,887,3367,5662,3861,3.86
9789750751080,Şampiyonların Kahvaltısı,3455,11292,49840,102510,100215,4.070
9786051418964,Benim Olağanüstü Akıllı Arkadaşım,6552,18846,68619,143313,143089,4.050
9786254054112,Usta İle Margarita,5711,14389,47885,105577,201691,4.29
9789750751134,Kedi Beşiği,4329,13923,67990,156045,172577,4.15
9789750748769,İlk Adam,0,1,0,1,0,3.00
9789750739798,Esirgeyen Gökyüzü,742,2003,6291,10787,9343,3.89
9789750748707,Veba,3122,12699,55863,112634,95774,4.020
9789750759246,Galapagos,1105,4752,21134,33656,23350,3.87
9789750832598,Puşkin Evi,13,24,108,123,113,3.78
9789750856433,Bağımsızlık Yolu,2147,5658,18867,33421,30076,3.93
9789750751349,İsa'nın Çocukluğu,269,853,2334,2469,1135,3.47
9789755396149,Rüzgarın On İki Köşesi,48,220,1409,3083,2443,4.060
9789755395029,Pastoral Amerika,2164,5576,16046,30175,28946,3.94
9789755391892,Dur Bir Mola Ver,476,1681,7637,13250,11922,3.99
9789755395517,Shylock Operasyonu,123,361,1240,1787,1234,3.77
9786053141303,Dün Gece Nerede Uyudun?,37,39,86,112,105,3.55
9789755395128,Abanoz Kule,57,322,1333,1614,868,3.69
9789755392998,Evrenin Hikayesi-Tanrı'nın Ağzından,10,37,81,125,108,3.79
9786053140733,Bedenin Güncesi,51,207,771,1428,1323,4.00
9789755393346,Sirius'tan Gelen Kurbağa,424,1674,6458,8682,5564,3.76
9789755393285,Meteorlar,21,24,99,211,254,4.070
9786053145202,Davalar - Franz Kafka Hakkında,0,0,1,3,3,4.29
9786254078095,Artamonov Ailesi,0,0,0,0,0,0.00
9786254198847,Küçük Erkekler - Plumfield'de Jo'nun Çocuklarının Hayatı,0,0,0,0,0,0.00
9786254194245,Kraliçe Hortense,0,0,0,0,0,0.00
9786254071515,Yeşilin Kızı Anne,0,0,0,1,0,4.00
9786254077661,Kalpazanlar,246,716,2393,3463,2939,3.83
9786052498484,Toprak Yeşerince,0,0,1,0,0,3.00
9789750755903,Sessiz Çığlık,98,296,995,1603,1231,3.85
9789750760983,Kairos,519,1766,4208,4004,1922,3.41
9789944756341,Cebelavi Sokağı'nın Çocukları,1007,1544,4446,9502,13183,4.090
9786052982617,Ölüm Bir Varmış Bir Yokmuş,1238,3332,12516,25359,22951,4.00
9789750857126,Dersler,459,1466,5574,11174,9592,3.99
9786254140099,Dünyanın Avlusu,0,2,5,6,1,3.43
9786254140419,Bir Arzunun Güncesi,34,108,718,1521,1460,4.11
9786051738130,Sakın Korktuğunu Söyleme,141,350,1714,4741,7485,4.32
9786051736020,Kırlangıçlar Manastırı,759,1612,5479,7752,6570,3.80
9786051730295,Çirkin Aşk,75559,127417,341214,615703,873942,4.030
9786051736938,Bülbülü Öldürmek,117201,221298,841451,1907160,3295236,4.26
9786051736006,Savaş Gelinleri,951,3095,11517,16891,12475,3.82
9786254141836,Tatilde Tanıştığımız İnsanlar,21191,78426,324795,527832,363300,3.86
9786254141591,Belki Bir Gün,14261,36179,117825,197823,227080,3.99
9789944829014,Kar ve Kül-Kısım 1,8,28,126,428,776,4.42
9786051738680,Çingene Gelin,374,1107,5458,14750,14597,4.16
9789750747731,Çöl,99,221,492,729,594,3.70
9786053758556,Kızıl Göğün Altında,4158,6967,30356,103140,209652,4.43
9786052987322,Kadim Gemi,7,21,56,46,26,3.40
9789750743757,Aslan Asker Şvayk,367,990,3450,6580,8425,4.10
9786053759195,Madde 22,29706,54797,152248,268896,341995,3.99
9789750746062,Kent ve Köpekler,318,801,3751,9722,10427,4.16
9789750756832,Güzel Dünya Neredesin?,14691,50460,136052,146455,80732,3.53
9789755394725,Kayboluş,122,325,898,1200,1044,3.76
9786052650639,Vineland,322,993,3362,4918,2984,3.74
9786052651537,Jamaika Hanı,525,2654,13439,22158,14705,3.89
9786052496169,Uğultulu Tepeler,2,3,8,22,34,4.20
9786254195716,Bir Hizmetçi Kızın Hatıraları,0,0,0,0,0,0.00
9786052494332,İki Şehrin Hikayesi,37315,72662,208049,311265,341145,3.87
9786052496305,Şato,0,0,1,0,0,3.00
9786254192975,Unutulmaz Hatıralar,0,0,0,0,0,0.00
9786052991800,Uzaydan Kız Kaçırma Operasyonu,23,42,134,193,134,3.71
9786052994658,Şansa Bak,10,37,224,536,431,4.080
9786052996294,İki Kalp Bi' Oda,216,646,1873,1920,1423,3.61
9786052995211,Soyut Şeyler Müzesi,227,619,1373,1343,1267,3.58
9786052994405,Belzhar,621,1964,4917,4864,2833,3.48
9786052996614,Ufak Tefek Yalanlar,24,75,342,379,195,3.64
9786052996812,Pervanenin Esrarı,164,679,2930,4959,3069,3.86
9786052992975,Hepinizden Tiksiniyorum,139,489,1422,1321,614,3.45
9786051419183,Yeni Soyadının Hikayesi,595,2277,16120,68080,111620,4.45
9786051857442,Salamina Askerleri,220,790,2974,4873,3341,3.85
9786051419800,Kayıp Kızın Hikayesi,521,2088,13678,47677,87239,4.45
9789750840876,Taksitle Ölüm,127,341,1224,2929,4087,4.21
9789750759260,Kedi ve Şehir,235,782,2519,3865,2661,3.79
9789750739828,Majesteleri Kral,17,89,356,351,177,3.59
9789755399652,Kayboluyorsun,39,150,439,536,272,3.59
9789755390031,Beyaz Zenciler,23,76,391,924,735,4.060
9789755391373,Kızılağaçlar Kralı,56,117,414,774,864,4.020
9789755391779,Betty Blue,62,111,491,995,1042,4.050
9789755396071,Büyük Maymunlar,167,308,914,1357,819,3.66
9789750758904,Grand Hotel Europa,340,860,2610,6396,5939,4.040
9786053145646,Askerin Günü,1,1,0,0,0,1.50
9786052980811,Körlük,5152,12655,43807,107084,137275,4.17
9786055340223,Bütün İsimler,323,1270,5268,9085,6656,3.91
9786059908054,Defterler,12,47,254,347,238,3.84
9786254182228,Körlük,5152,12655,43807,197084,137275,4.17
9786052981320,Görmek,533,1809,6976,11350,7873,3.85
9786059658638,Lizbon Kuşatmasının Tarihi,143,413,1598,2470,1744,3.83
9789750857430,Abigail,50,181,825,2542,3769,4.33
9786052651148,Güvercinciler,1671,3953,13209,28198,31055,4.060
9789750743108,Şeker Portakalı,707,1849,7761,21283,41479,4.38
9786258327984,Amerikan Sapığı,15687,25984,69122,115534,104350,3.81
9786051733791,Bayan Sakar,2,2,1,2,4,3.36
9786254142086,Ölümcül Gerçek,137,646,3402,5441,2640,3.80
9786254141270,Sesim Duyulana Dek,494,1675,13066,57422,85854,4.43
9789944829595,Kış Denizi,992,2606,11383,25678,26722,4.11
9786051731568,Kusursuz Oyun,2283,3713,11295,19244,21825,3.94
9786051730738,İnziva,478,1917,6279,6861,4096,3.62
9786254141621,Edna Günlükleri,0,0,0,0,0,0.00
9786254141959,Umarım Mesajımı Alırsın,113,544,1766,1840,793,3.53
9786254140884,Öteki Kadın,2463,8397,32777,47887,27130,3.75
9786254142239,Kuğu Caddesi Sakinleri,99,434,2388,5091,3261,3.97
9786051731322,Bu Yağmur Hiç Dinmez,205,452,1239,2345,2706,3.99
9786051735054,Martı Jonathan Livingston-50.Yıla Özel Baskı,9208,21472,58635,78023,91661,3.86
9786051731346,Sen,6561,14483,51830,98289,89856,3.96
9786051738932,Hepimizin Tek Arzusu,1846,5877,32924,59350,32529,3.87
9786254142444,Profesör Chandra Mutluluğunu Arıyor,55,271,1295,1460,519,3.59
9786254143564,Suikastçının Aşk ve İhanet Rehberi,55,209,828,986,495,3.64
9786254140563,İkimiz,0,0,0,1,0,4.00
9786254140457,Lydia'nın İkinci Hayatı,1118,4651,19920,28226,14938,3.74
9786254074981,Ebedi Koca ve Diğer Kısa Öyküler,0,0,0,3,0,4.00
9789752474857,Öyküler,0,0,0,1,0,4.00
9786254191893,Plassans Papazı,17,75,478,888,544,3.93
9789752474987,Yıldızın Parladığı Tarihsel Anlar,77,356,2032,5311,6286,4.24
9786254192944,Korkunç İvan,0,0,0,0,0,0
9786052495919,Deniz İşçileri,0,0,1,1,0,3.50
9786052950265,İnsanın Esareti,1054,2569,9029,20067,25932,4.15
9789750736650,Küçük Şeylerin Tanrısı,9163,20112,59983,103966,114138,3.96
9789750735967,Utanç,221,797,3085,4926,3597,3.86
9789750742156,Kaderin Kızı,1740,6243,31238,55152,40436,3.94
9789755709130,Petrol!,109,536,1993,2612,1571,3.73
9789755707686,Sevilen,15972,30102,84740,147679,175364,3.96
9786052995051,Kalbim ve Diğer Karadelikler,872,3387,13306,23195,20248,3.96
9786052995129,Lavanta Kadınlarının Tuhaf ve Güzel Acıları,1089,2511,7241,15655,16911,4.030
9786052994009,Kraliçe Arı,641,2236,7485,11204,8215,3.81
9786052993255,Benimle Kal,423,1233,4579,6361,5343,3.83
9786052994849,Flora Banks'in Tek Anısı,927,2590,6233,5851,3338,3.43
9786052994191,Aramızdaki Mesafe,1454,4554,18921,28553,25514,3.91
9789755107271,Yıkılış - Özgürlük Yolları 3. Kitap,31,124,626,1061,710,3.90
9789750755934,Shuggie Bain,1592,4101,18417,59240,82438,4.31
9786054263547,Leyla,9,42,140,337,366,4.13
9789750736773,Yağsın Yağmur,24,107,541,963,570,3.88
9789755390895,Zen ve Motosiklet Bakım Sanatı - Değerlerin Sorgulanması,10318,21587,53441,74796,75489,3.78
9789755391465,Nietzsche Ağladığında,548,1775,8249,24390,40878,4.36
9789750735158,Bazı Kadınlar,504,1584,5744,9826,6311,3.83
9789750717802,Eğlence Başlasın,194,630,1720,1965,945,3.52
9789755391991,Divan,238,898,4034,8424,8157,4.070
9789755394732,Sıcak Ülkelerden Dönen Vahşi Sakatlar,446,1459,5653,10171,11015,4.040
9789755394374,Karanlıkların Efendisi,40,89,372,725,841,4.080
9789755390093,Zamanın Kıyısındaki Kadın,469,1102,3905,6210,6134,3.92
9789755391014,Parfümün Dansı,1353,2938,10727,24422,38631,4.23
9789752891456,Uçurtma Avcısı,48045,85730,334680,1009490,1780554,4.35
9789752894846,Bin Muhteşem Güneş,10252,25707,143518,489514,929667,4.44
9786051416779,Ve Dağlar Yankılandı,3654,14121,72467,152646,140274,4.070
9789750740565,Seiobo Orada Aşağıdaydı,23,59,206,501,838,4.27
9789755106939,Akıl Çağı - Özgürlük Yolları 1. Kitap,169,662,3232,6320,4813,3.98
9789750719608,Bahar Karları,175,663,3333,7912,8409,4.16
9789750725296,Kaçak Atlar,51,188,1148,3155,3422,4.22
9789750730146,Kolera Günlerinde Aşk,16096,36130,101171,175841,189273,3.94
9789750735455,Bir Başka Dünyadan,1,4,7,6,1,3.11
9789750735059,Mutlak Mutluluk Bakanlığı,1916,4404,10542,11946,8153,3.54
9789750726347,Amerika'da,120,311,791,708,303,3.34
9789750740718,Pusula,130,231,541,870,847,3.79
9789750748561,İçki Cumhuriyeti,147,295,693,826,485,3.49
9789750741708,Yüzyılın İçinden Düşen Adam,6,13,38,63,22,3.58
9789750745218,Kurosawa'nın Raşomon'u,3,5,23,25,8,3.47
9789750719363,Yüzyıllık Yalnızlık,38610,59228,145166,269619,497397,4.12
9789750730160,Zeno'nun Bilinci,832,2382,7305,10498,7929,3.77
9789750735516,Floransa Büyücüsü,713,1941,5511,6845,4032,3.61
9789750722233,Dolandırıcı Felix Krull'un İtirafları,109,357,1292,1959,1457,3.83
9789750739729,Patlama Kayıtları,9,43,175,196,100,3.64
9789750736674,Zahir,3630,9127,23574,24630,19211,3.58
9786051852454,Köylüler Kodamanlar ve Bombalar,12,57,110,148,71,3.53
9786052982778,İsa'ya Göre İncil,351,905,4349,11239,17961,4.31
9786051858524,Joseph Roth - Bütün Öyküleri,0,0,0,0,0,0.00
9786052981825,Toprağın Uyanışı,52,176,689,1256,1428,4.060
9786054764525,Baltasar İle Blimunda,527,1535,5079,8858,8021,3.93
9786052981443,Ricardo Reis'in Öldüğü Yıl,184,674,2733,5480,4628,4.00
9786052984710,Rüzgarın Gölgesi-Unutulmuş Kitaplar Mezarlığı 1,9297,22021,79418,202429,351227,4.30
9789753167611,İnci Gibi Dişler,4245,12396,40678,62750,44087,3.79
9786052988305,Meleğin Oyunu-Unutulmuş Kitaplar Mezarlığı 2,2212,8431,34817,65244,59401,4.010
9786254143229,Bana Her Şeyi Anlat,262,664,2114,2861,1613,3.65
9786051737096,Bugün Tekrar Soracak Olsan,1432,7019,44319,94948,49734,3.93
9786053145516,Kardinalin Gizli Misyonu,8,33,109,150,84,3.70
9789755391984,Lila Ahlakın Sorgulanması,149,560,1841,2414,2232,3.84
9789755708614,Şikago Mezbahaları,4494,11612,37688,54305,40427,3.77
9786057728579,Şafakta Verilmiş Sözüm Vardı,165,524,1779,4208,6397,4.24
9789750737831,Kelt Rüyası,186,593,2341,3726,2542,3.84
9789750718519,Yeniden Çarmıha Gerilen İsa,54,210,1010,2750,4275,4.32
9789750744211,Teke Şenliği,349,947,4145,12901,19769,4.33
9789750842351,Acı Bir Başlangıç Bu,57,151,651,1336,1110,4.00
9789750736414,Mıntıka,35,50,142,365,518,4.15
9789750726330,Yanardağ Sevdalısı,111,298,851,1044,711,3.65
9789750719486,Kaputt,41,110,452,1090,1255,4.16
9789755106977,Yaşanmayan Zaman - Özgürlük Yolları 2. Kitap,39,122,636,1184,840,3.94
7000100011150,Hermann Hesse Seti - 3 Kitap Takım,0,0,0,0,0,0.00
9786053143864,Kan Çiçekleri,45,146,573,921,747,3.90
9789750745928,Güneşi Uyandıralım,129,413,1764,3301,3113,4.020
9789755396552,Kovboy Kızlar da Hüzünlenir,1419,4125,14599,20694,14915,3.78
9789755399508,Orbitor Cilt 1,58,108,323,625,932,4.11
9786052651414,Arıların Uğultusu,906,2529,9596,22386,33432,4.23
9786053141464,Ağabeyine Çiçek Taşıyan Kız,4,3,32,69,59,4.050
9786258327304,Monte Cristo Kontu Seti - 2 Kitap Takım,0,1,1,9,16,4.48
9789750734427,Kızıl Darı Tarlaları,228,5594,1967,3137,2214,3.80
9789750748905,Soytarı Şalimar,236,831,3259,5819,4291,3.91
9789750733505,El Greco'ya Mektuplar,45,111,492,1290,2104,4.31
9789750734564,Mağriplinin Son İç Çekişi,205,773,3148,5816,4348,3.93
9789750732324,Günaha Son Çağrı,251,548,2226,5020,6778,4.18
9786052993811,Mezun-Test 3.Kitap,562,2726,9242,12613,10085,3.82
9786052995532,Kelebeğin Düşüşü,75,170,485,391,201,3.36
9786052994863,İkizler,385,1176,3798,5787,4593,3.83
9786053436911,İnkar,152,415,1679,3032,4352,4.14
9786052995310,Ballı Lokma,1495,46225,21536,37428,25142,3.89
9786052995662,Mutluluğun 100 Günü,59,254,1091,1875,1482,3.94
9786052995525,Obsesyon,304,671,1069,645,269,2.97
9786053439523,Feriştah,9,32,166,196,98,3.68
9786052992418,Ufukta Aşk Var,182,268,542,332,222,3.090
9786053438052,İsyan,53,144,370,487,392,3.71
9786052997208,Savaşta Cesaret Kalpte Esaret,926,2876,12431,18256,10028,3.75
9786053439325,Refleks,12,24,57,77,50,3.59
9786052991923,Akademi Test-2,405,2112,10036,17473,13441,3.95
9786052990759,Hayatıma Hoş Geldin,146,378,1128,1438,1303,3.77
9786052996645,Eliza ve Canavarları,1059,2466,9773,23813,27295,4.15
9786052990513,Kadınlar Cilt 1,77,247,737,813,442,3.56
9786052997314,Seni Unutursam,2,3,2,4,5,3.44
9786052992708,Biz,1358,4415,17544,25358,13230,3.72
9786053436256,Evren Alex Woods'a Karşı,247,804,4070,9911,8777,4.10
9786053439349,Gizli Kız,609,2825,15715,33877,23072,4.00
9786052996461,Tanrı'nın Gözü,3,2,8,2,0,2.60
9786053437413,Beklenti,3797,12007,41785,57818,56753,3.88
9786052992913,Kaleler Kareler Köşeler ve Sıcak Süt,124,397,2049,5620,7801,4.29
9786052995150,Lal,0,1,1,2,1,3.60
9786051735665,Bahar Kokusu,1,3,4,17,27,4.27
9786254143014,İstanbul'dan Son Mektup,49,121,446,833,606,3.89
9786051730660,Türk ün Aynası,2,4,13,20,15,3.78
9786254142413,Miras Oyunları,7985,29313,138476,330214,346150,4.15
9786254142925,Amerikan Toprağı,5791,13212,60256,205807,328360,4.37
9789944828741,Bizans Surları,24,32,109,142,95,3.63
9786254142208,Cadılar Meclisi,75,168,501,513,232,3.44
9786051736402,Vahşi Kızlar,3006,11950,32364,30999,14840,3.46
9789750732737,Gülün Adı,7675,16641,57838,127413,165650,4.14
9789750744105,Kazanan Yalnızdır,2144,5191,12180,10516,6541,3.39
9786254077739,Seni Sevmek Kaderim,0,0,0,1,0,4.00
9786254192920,İçimizdeki Canavar,0,0,0,0,0,0.00
9786254195747,Bir Doktorun Romanı,0,0,0,0,0,0.00
9789752474864,Edgar Allan Poe - Öyküler 2,0,0,0,1,0,4.00
9786254079603,Hayatımın Hikayesi,0,0,0,0,0,0.00
9789755390758,Fransız Teğmenin Kadını,1052,3189,12795,21005,15894,3.88
9789750816840,Avunamayanlar,980,1952,4252,5116,4250,3.59
9786052237977,Çelik Böyle Sertleşti,196,358,951,1420,1646,3.87
9789750757877,Katedral'de Sohbet,111,266,1127,3006,5826,4.37
9789750742125,Doktor Faustus,228,644,2298,4368,5295,4.080
9786254140747,Küle Dönen Bedenler,365,1469,3908,4004,2114,3.51
9786254140778,Alice Teşkilatı,3065,9856,59596,202478,259559,4.32
